elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
4.366,0.17807787486016968,34.667968999999985,0,0,1451.0,1090.0,-2042.0
4.367,0.17807787486016968,34.667968999999985,0,0,1451.0,1090.0,-2042.0
4.368,0.1783752923094935,34.667968999999985,0,0,1451.0,1090.0,-2042.0
4.404,0.1783752923094935,34.667968999999985,0,0,1437.0,1033.0,-2056.0
4.408,0.1783752923094935,34.667968999999985,0,0,1437.0,1033.0,-2056.0
4.412,0.1783752923094935,34.667968999999985,0,0,1437.0,1033.0,-2056.0
4.413,0.1767519200136774,34.667968999999985,0,0,1437.0,1033.0,-2056.0
4.441,0.1767519200136774,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.455,0.1767519200136774,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.456,0.1776184602418944,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.501,0.1776184602418944,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.506,0.1776184602418944,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.507,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.52,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.545,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.546,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.548,0.1785092817375857,34.667968999999985,0,0,1445.0,1027.0,-2047.0
4.554,0.1785092817375857,34.667968999999985,0,0,1461.0,1021.0,-2055.0
4.591,0.1775914859884387,34.667968999999985,0,1,1461.0,1021.0,-2055.0
4.629,0.1775914859884387,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.633,0.1775914859884387,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.636,0.1778240909574864,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.68,0.1778240909574864,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.681,0.1778240909574864,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.708,0.1778240909574864,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.726,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.727,0.178211007773049,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.727,0.178211007773049,34.667968999999985,0,1,1463.0,1017.0,-2060.0
4.741,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0
4.771,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0
4.816,0.1766235260146398,34.667968999999985,0,0,1454.0,1088.0,-2006.0
4.817,0.1766235260146398,34.667968999999985,0,0,1454.0,1088.0,-2006.0
4.82,0.1766235260146398,34.667968999999985,0,0,1454.0,1088.0,-2006.0
4.854,0.1766235260146398,34.667968999999985,0,0,1447.0,1040.0,-2024.0
4.861,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0
4.862,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0
4.905,0.1781818067997125,34.667968999999985,0,0,1447.0,1040.0,-2024.0
4.906,0.1781818067997125,34.667968999999985,0,0,1447.0,1040.0,-2024.0
4.929,0.1781818067997125,34.667968999999985,0,0,1449.0,1023.0,-2035.0
4.933,0.1781818067997125,34.667968999999985,0,0,1449.0,1023.0,-2035.0
4.996,0.1778139167343544,34.667968999999985,0,0,1449.0,1023.0,-2035.0
4.998,0.1778139167343544,34.667968999999985,0,0,1449.0,1023.0,-2035.0
4.999,0.1769455012516019,34.667968999999985,0,0,1449.0,1023.0,-2035.0
5.008,0.1769455012516019,34.667968999999985,0,0,1449.0,1023.0,-2035.0
5.042,0.17741363333009819,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.086,0.17741363333009819,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.087,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.12,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.146,0.1791302923137728,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.176,0.1775842524260274,34.667968999999985,0,0,1390.0,1172.0,-2002.0
5.191,0.1775842524260274,34.667968999999985,0,0,1407.0,1258.0,-1941.0
5.221,0.1770147748171542,34.667968999999985,0,0,1407.0,1258.0,-1941.0
5.222,0.1770147748171542,34.667968999999985,0,0,1407.0,1258.0,-1941.0
5.229,0.1770147748171542,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.233,0.1770147748171542,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.266,0.1780117315186467,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.308,0.1780117315186467,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.31,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0
