elapsed_time,movement_counter,adjusted_acceleration,max_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z,ball_distance_traveled,movement_time,speed
63.433,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
63.545,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
63.657,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
63.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
63.845,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
63.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.032,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.182,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.37,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.408,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.632,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.745,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.858,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
64.932,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.007,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.158,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.232,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.307,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.571,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.608,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.721,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.833,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
65.983,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.058,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.133,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.358,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.359,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.432,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.546,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.771,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
66.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.07,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.145,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.332,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.445,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.67,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.933,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
67.934,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.045,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.12,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.27,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.308,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.421,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.533,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.645,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.72,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.871,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
68.908,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.02,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.133,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.245,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.32,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.432,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.507,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
69.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.033,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.108,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.333,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.408,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.632,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.82,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
70.933,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.007,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.12,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.232,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.308,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.532,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.608,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.721,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.832,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
71.908,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.02,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.133,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.207,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.321,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.433,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.545,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.807,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
72.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.033,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.107,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.333,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.445,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.633,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.82,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
73.933,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.045,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.12,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.233,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.345,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.532,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.646,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.72,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.833,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
74.945,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.02,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.133,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.208,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.32,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.433,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.508,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
75.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.032,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.108,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.221,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.333,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.445,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.633,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.82,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
76.932,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.008,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.12,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.232,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.307,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.533,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.607,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.72,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.833,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
77.908,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.021,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.133,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.207,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.32,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.433,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.507,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
78.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.032,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.145,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.333,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.408,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.632,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.82,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
79.933,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.045,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.12,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.233,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.308,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.532,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.645,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.72,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.833,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
80.908,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.02,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.17,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.207,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.321,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.433,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.583,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.845,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
81.958,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.033,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.108,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.296,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.52,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.521,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.522,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.633,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.82,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
82.933,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.045,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.233,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.234,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.42,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.421,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.608,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.609,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.758,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.983,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
83.984,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.02,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.132,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.245,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.32,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.47,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.508,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.62,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.733,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.808,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
84.92,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.033,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.108,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.22,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.332,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.408,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.521,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.632,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
85.708,384,0.08786110187494059,0.08786110187494059,208.923339,0,0,2716.0,1314.0,-1753.0,0.0,0.075,0.3536
