network_time,device_id,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp,elapsed_time
170694633586688.0,01:05:0A0D,-0.065470464,0.02686976,-1.108082688,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015205068,0.70621903,0.808090658,0.030569262,11.231,5.704,6.212,0.0,0.000318767104
170694895021751.0,01:05:0A0D,-0.065470464,0.02686976,-1.108082688,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015205068,0.70621903,0.808090658,0.030569262,2.331,2.883,6.166,0.0,0.000261435063
170694952353792.0,01:05:0A0D,-0.065339392,0.026804224,-1.107755008,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015204815,0.706217625,0.808091868,0.030569824,10.285,3.824,4.522,0.0,5.7332041e-05
170695271120896.0,01:05:0A0D,-0.065339392,0.027000832,-1.108082688,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206711,0.706218297,0.808091163,0.030572004,10.285,3.824,4.522,0.0,0.000318767104
170695533997732.0,01:05:0A0D,-0.065339392,0.027000832,-1.108082688,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206711,0.706218297,0.808091163,0.030572004,2.329,2.887,6.168,0.0,0.000262876836
170695589888000.0,01:05:0A0D,-0.065142784,0.02686976,-1.107755008,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015208337,0.706218959,0.808090463,0.030574421,10.289,3.825,4.522,0.0,5.5890268e-05
170695908655104.0,01:05:0A0D,-0.065404928,0.02654208,-1.107820544,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015209857,0.706219632,0.808089771,0.030576432,10.289,3.825,4.522,0.0,0.000318767104
170696172959491.0,01:05:0A0D,-0.065404928,0.02654208,-1.107820544,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015209857,0.706219632,0.808089771,0.030576432,2.329,2.885,6.167,0.0,0.000264304387
170696227422208.0,01:05:0A0D,-0.065404928,0.026411008,-1.107296256,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015212148,0.706220318,0.808089057,0.030578287,10.288,3.821,4.521,0.0,5.4462717e-05
170696546189312.0,01:05:0A0D,-0.065011712,0.0262144,-1.10788608,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015212389,0.70621894,0.808090262,0.030578165,10.288,3.821,4.521,0.0,0.000318767104
170696811937288.0,01:05:0A0D,-0.065011712,0.0262144,-1.10788608,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015212389,0.70621894,0.808090262,0.030578165,2.33,2.883,6.166,0.0,0.000265747976
170696864956416.0,01:05:0A0D,-0.065077248,0.025755648,-1.108017152,0.01179648,0.00524288,0.01376256,23.330816,-12.320768,5.505024,-0.015214433,0.7062175,0.808091446,0.030579092,2.33,2.883,6.166,0.0,5.3019128e-05
170697183723520.0,01:05:0A0D,-0.06520832,0.025755648,-1.107951616,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015214978,0.706216167,0.80809266,0.030577551,2.33,2.883,6.166,0.0,0.000318767104
170697519267840.0,01:05:0A0D,-0.065273856,0.02588672,-1.108148224,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.015215791,0.706216983,0.808091984,0.030576144,10.292,3.82,4.521,0.0,0.00033554432
170697838034944.0,01:05:0A0D,-0.065077248,0.026017792,-1.10854144,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.01521652,0.706217792,0.808091308,0.030574989,10.292,3.82,4.521,0.0,0.000318767104
170697450916552.0,01:05:0A0D,-0.065077248,0.026017792,-1.10854144,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.01521652,0.706217792,0.808091308,0.030574989,2.331,2.881,6.166,0.0,-0.000387118392
170698728868811.0,01:05:0A0D,-0.065077248,0.026017792,-1.10854144,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.01521652,0.706217792,0.808091308,0.030574989,2.329,2.884,6.168,0.0,0.001277952259
170698794336256.0,01:05:0A0D,-0.065142784,0.025952256,-1.107820544,0.01179648,0.00589824,0.0131072,42.336256,-5.111808,-32.899072,-0.01521653,0.706220215,0.808089353,0.030570693,11.242,5.715,6.213,0.0,6.5467445e-05
170699113103360.0,01:05:0A0D,-0.065011712,0.025952256,-1.1075584,0.01179648,0.00589824,0.0131072,42.336256,-5.111808,-32.899072,-0.015217005,0.70622102,0.808088684,0.030569525,11.242,5.715,6.213,0.0,0.000318767104
170699367841993.0,01:05:0A0D,-0.065011712,0.025952256,-1.1075584,0.01179648,0.00589824,0.0131072,42.336256,-5.111808,-32.899072,-0.015217005,0.70622102,0.808088684,0.030569525,2.329,2.886,6.17,0.0,0.000254738633
170699431870464.0,01:05:0A0D,-0.065011712,0.025952256,-1.107034112,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015217306,0.706221827,0.808088022,0.030568228,10.298,3.828,4.528,0.0,6.4028471e-05
170699750637568.0,01:05:0A0D,-0.064815104,0.025821184,-1.107165184,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015217633,0.706222633,0.808087359,0.030566993,10.298,3.828,4.528,0.0,0.000318767104
170700006813411.0,01:05:0A0D,-0.064815104,0.025821184,-1.107165184,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015217633,0.706222633,0.808087359,0.030566993,2.329,2.886,6.17,0.0,0.000256175843
170700069404672.0,01:05:0A0D,-0.064618496,0.026083328,-1.107492864,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015219987,0.706223368,0.808086664,0.030567198,10.298,3.833,4.531,0.0,6.2591261e-05
170700388171776.0,01:05:0A0D,-0.064487424,0.026148864,-1.107427328,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015221708,0.706224093,0.808085986,0.030567496,10.298,3.833,4.531,0.0,0.000318767104
170700645790635.0,01:05:0A0D,-0.064487424,0.026148864,-1.107427328,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015221708,0.706224093,0.808085986,0.030567496,2.331,2.884,6.171,0.0,0.000257618859
170700706938880.0,01:05:0A0D,-0.064159744,0.026083328,-1.107165184,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015221006,0.706224899,0.808085358,0.03056585,2.331,2.884,6.171,0.0,6.1148245e-05
170701025705984.0,01:05:0A0D,-0.063963136,0.026148864,-1.107623936,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015219936,0.706225713,0.808084746,0.030563739,2.331,2.884,6.171,0.0,0.000318767104
170701284780468.0,01:05:0A0D,-0.063963136,0.026148864,-1.107623936,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015219936,0.706225713,0.808084746,0.030563739,2.334,2.882,6.172,0.0,0.000259074484
170701344473088.0,01:05:0A0D,-0.0638976,0.026148864,-1.108017152,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015218484,0.706226529,0.808084148,0.030561436,2.334,2.882,6.172,0.0,5.969262e-05
170701663240192.0,01:05:0A0D,-0.063963136,0.0262144,-1.108606976,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015216924,0.706227346,0.808083554,0.030559018,2.334,2.882,6.172,0.0,0.000318767104
170701923747818.0,01:05:0A0D,-0.063963136,0.0262144,-1.108606976,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015216924,0.706227346,0.808083554,0.030559018,2.333,2.881,6.171,0.0,0.000260507626
170701982007296.0,01:05:0A0D,-0.0638976,0.0262144,-1.10821376,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.01521535,0.70622816,0.80808296,0.030556721,10.312,3.844,4.537,0.0,5.8259478e-05
170702300774400.0,01:05:0A0D,-0.063700992,0.026345472,-1.108279296,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015213709,0.706228973,0.808082367,0.030554393,10.312,3.844,4.537,0.0,0.000318767104
170702562731541.0,01:05:0A0D,-0.063700992,0.026345472,-1.108279296,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015213709,0.706228973,0.808082367,0.030554393,2.331,2.881,6.17,0.0,0.000261957141
170702619541504.0,01:05:0A0D,-0.063766528,0.02654208,-1.108017152,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.01521163,0.706229784,0.808081789,0.030552011,10.317,3.848,4.539,0.0,5.6809963e-05
170702938308608.0,01:05:0A0D,-0.063832064,0.026411008,-1.108279296,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015211572,0.706230499,0.808081168,0.030551907,10.317,3.848,4.539,0.0,0.000318767104
170703201708299.0,01:05:0A0D,-0.063832064,0.026411008,-1.108279296,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015211572,0.706230499,0.808081168,0.030551907,2.331,2.882,6.173,0.0,0.000263399691
170703257075712.0,01:05:0A0D,-0.064159744,0.026673152,-1.108410368,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015211756,0.706231221,0.808080542,0.03055167,10.321,3.857,4.542,0.0,5.5367413e-05
170703592620032.0,01:05:0A0D,-0.064290816,0.026738688,-1.108344832,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015212073,0.706231923,0.808079904,0.030552201,10.321,3.857,4.542,0.0,0.00033554432
170703840680794.0,01:05:0A0D,-0.064290816,0.026738688,-1.108344832,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015212073,0.706231923,0.808079904,0.030552201,2.328,2.884,6.174,0.0,0.000248060762
170703911387136.0,01:05:0A0D,-0.064684032,0.02686976,-1.108344832,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015212495,0.706232617,0.808079258,0.030552991,10.321,3.853,4.542,0.0,7.0706342e-05
170704230154240.0,01:05:0A0D,-0.065011712,0.027000832,-1.10821376,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015213314,0.706233297,0.808078594,0.030554455,10.321,3.853,4.542,0.0,0.000318767104
170704479658761.0,01:05:0A0D,-0.065011712,0.027000832,-1.10821376,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015213314,0.706233297,0.808078594,0.030554455,2.33,2.883,6.177,0.0,0.000249504521
170704548921344.0,01:05:0A0D,-0.065536,0.026607616,-1.108344832,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015214437,0.706233963,0.808077912,0.030556519,2.33,2.883,6.177,0.0,6.9262583e-05
170704867688448.0,01:05:0A0D,-0.065404928,0.026279936,-1.10854144,0.01245184,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015218665,0.706234601,0.808077275,0.030556501,2.33,2.883,6.177,0.0,0.000318767104
170705118626605.0,01:05:0A0D,-0.065404928,0.026279936,-1.10854144,0.01245184,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015218665,0.706234601,0.808077275,0.030556501,2.326,2.881,6.175,0.0,0.000250938157
170705186455552.0,01:05:0A0D,-0.065601536,0.026345472,-1.108803584,0.01245184,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015220939,0.706235343,0.808076681,0.030553953,2.326,2.881,6.175,0.0,6.7828947e-05
170705505222656.0,01:05:0A0D,-0.065732608,0.02654208,-1.108410368,0.01245184,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015223386,0.706236077,0.808076078,0.030551723,2.326,2.881,6.175,0.0,0.000318767104
170705757593290.0,01:05:0A0D,-0.065732608,0.02654208,-1.108410368,0.01245184,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015223386,0.706236077,0.808076078,0.030551723,2.323,2.88,6.175,0.0,0.000252370634
170705823989760.0,01:05:0A0D,-0.06586368,0.02686976,-1.108148224,0.01179648,0.00589824,0.0131072,42.467328,-33.554432,-7.602176,-0.015223904,0.706236836,0.808075388,0.030552138,2.323,2.88,6.175,0.0,6.639647e-05
170706142756864.0,01:05:0A0D,-0.06586368,0.027000832,-1.107820544,0.01179648,0.00589824,0.0131072,42.467328,-33.554432,-7.602176,-0.015224214,0.706237574,0.808074698,0.030553211,2.323,2.88,6.175,0.0,0.000318767104
170706396571468.0,01:05:0A0D,-0.06586368,0.027000832,-1.107820544,0.01179648,0.00589824,0.0131072,42.467328,-33.554432,-7.602176,-0.015224214,0.706237574,0.808074698,0.030553211,2.321,2.879,6.175,0.0,0.000253814604
170706461523968.0,01:05:0A0D,-0.065732608,0.026804224,-1.10821376,0.01179648,0.00589824,0.0131072,42.467328,-33.554432,-7.602176,-0.015224375,0.706238303,0.808074008,0.0305545,10.304,3.815,4.533,0.0,6.49525e-05
170706780291072.0,01:05:0A0D,-0.065732608,0.026804224,-1.107951616,0.01245184,0.00589824,0.0131072,43.90912,-5.111808,-32.899072,-0.015226455,0.706239007,0.808073406,0.030553148,10.304,3.815,4.533,0.0,0.000318767104
170707035555220.0,01:05:0A0D,-0.065732608,0.026804224,-1.107951616,0.01245184,0.00589824,0.0131072,43.90912,-5.111808,-32.899072,-0.015226455,0.706239007,0.808073406,0.030553148,2.319,2.879,6.176,0.0,0.000255264148
170707099058176.0,01:05:0A0D,-0.065994752,0.026804224,-1.107755008,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015228541,0.706239709,0.808072802,0.030551829,11.26,5.746,6.191,0.0,6.3502956e-05
170707417825280.0,01:05:0A0D,-0.066125824,0.026673152,-1.107623936,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015229121,0.706240447,0.808072102,0.030553014,11.26,5.746,6.191,0.0,0.000318767104
170707674542723.0,01:05:0A0D,-0.066125824,0.026673152,-1.107623936,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015229121,0.706240447,0.808072102,0.030553014,2.315,2.881,6.178,0.0,0.000256717443
170707736592384.0,01:05:0A0D,-0.06651904,0.027066368,-1.1075584,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015230055,0.706241189,0.808071391,0.030554185,2.315,2.881,6.178,0.0,6.2049661e-05
170708055359488.0,01:05:0A0D,-0.066584576,0.02686976,-1.107099648,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015231059,0.706241902,0.808070666,0.030556406,2.315,2.881,6.178,0.0,0.000318767104
170708313511019.0,01:05:0A0D,-0.066584576,0.02686976,-1.107099648,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015231059,0.706241902,0.808070666,0.030556406,2.313,2.882,6.179,0.0,0.000258151531
170708374126592.0,01:05:0A0D,-0.066650112,0.02686976,-1.107689472,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015232421,0.706242623,0.808069932,0.030558469,2.313,2.882,6.179,0.0,6.0615573e-05
170708692893696.0,01:05:0A0D,-0.06684672,0.026738688,-1.1075584,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.01523384,0.706243344,0.808069196,0.030560542,2.313,2.882,6.179,0.0,0.000318767104
170708952490111.0,01:05:0A0D,-0.06684672,0.026738688,-1.1075584,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.01523384,0.706243344,0.808069196,0.030560542,2.312,2.883,6.18,0.0,0.000259596415
170709011660800.0,01:05:0A0D,-0.06684672,0.027262976,-1.107361792,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015235703,0.706244069,0.808068447,0.030562679,11.259,5.759,6.184,0.0,5.9170689e-05
170709330427904.0,01:05:0A0D,-0.067108864,0.02719744,-1.1075584,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015236915,0.706244763,0.808067707,0.030565574,11.259,5.759,6.184,0.0,0.000318767104
170709591460991.0,01:05:0A0D,-0.067108864,0.02719744,-1.1075584,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015236915,0.706244763,0.808067707,0.030565574,2.313,2.88,6.181,0.0,0.000261033087
170709665972224.0,01:05:0A0D,-0.066715648,0.027262976,-1.107755008,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015238567,0.706245457,0.808066952,0.03056867,10.25,3.812,4.539,0.0,7.4511233e-05
170709984739328.0,01:05:0A0D,-0.066584576,0.027328512,-1.107820544,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015239562,0.706246156,0.808066222,0.030571338,10.25,3.812,4.539,0.0,0.000318767104
170710230444235.0,01:05:0A0D,-0.066584576,0.027328512,-1.107820544,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015239562,0.706246156,0.808066222,0.030571338,2.314,2.878,6.182,0.0,0.000245704907
170710303506432.0,01:05:0A0D,-0.06586368,0.027328512,-1.108082688,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015240279,0.706246853,0.808065501,0.030573918,10.244,3.804,4.539,0.0,7.3062197e-05
170710622273536.0,01:05:0A0D,-0.065732608,0.027394048,-1.108279296,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015239955,0.706247566,0.808064822,0.030575566,10.244,3.804,4.539,0.0,0.000318767104
170710869413674.0,01:05:0A0D,-0.065732608,0.027394048,-1.108279296,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015239955,0.706247566,0.808064822,0.030575566,2.314,2.877,6.182,0.0,0.000247140138
170710941040640.0,01:05:0A0D,-0.065404928,0.02752512,-1.108017152,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015239352,0.706248278,0.808064152,0.030577116,10.244,3.804,4.542,0.0,7.1626966e-05
170711259807744.0,01:05:0A0D,-0.065470464,0.027459584,-1.107755008,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015238139,0.706248989,0.808063503,0.030578469,10.244,3.804,4.542,0.0,0.000318767104
170711508381769.0,01:05:0A0D,-0.065470464,0.027459584,-1.107755008,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015238139,0.706248989,0.808063503,0.030578469,2.311,2.878,6.181,0.0,0.000248574025
170711578574848.0,01:05:0A0D,-0.065273856,0.027328512,-1.107165184,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015237117,0.706249702,0.808062848,0.030579832,10.242,3.804,4.545,0.0,7.0193079e-05
170711897341952.0,01:05:0A0D,-0.065339392,0.027131904,-1.107099648,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015236014,0.706250424,0.808062199,0.030580822,10.242,3.804,4.545,0.0,0.000318767104
171006715300577.0,01:05:0A0D,-0.065339392,0.027131904,-1.107099648,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015236014,0.706250424,0.808062199,0.030580822,2.306,2.775,6.18,0.0,0.294817958625
171006941462528.0,01:05:0A0D,-0.065667072,0.027262976,-1.107427328,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015310402,0.706238295,0.808071435,0.030579769,10.568,4.094,4.83,0.0,0.000226161951
171007260229632.0,01:05:0A0D,-0.065536,0.027000832,-1.107689472,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015310402,0.706238295,0.808071435,0.030579769,10.568,4.094,4.83,0.0,0.000318767104
171006622695424.0,01:05:0A0D,-0.065536,0.027000832,-1.107689472,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309167,0.706237626,0.808072022,0.030580304,10.568,4.094,4.83,0.0,-0.000637534208
171007354274052.0,01:05:0A0D,-0.065536,0.027000832,-1.107689472,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309167,0.706237626,0.808072022,0.030580304,2.307,2.776,6.182,0.0,0.000731578628
171007578996736.0,01:05:0A0D,-0.06520832,0.027131904,-1.108082688,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015310891,0.706239704,0.808070193,0.030579761,2.307,2.776,6.182,0.0,0.000224722684
171007897763840.0,01:05:0A0D,-0.065011712,0.027459584,-1.10821376,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015310891,0.706239704,0.808070193,0.030579761,2.307,2.776,6.182,0.0,0.000318767104
171007260229632.0,01:05:0A0D,-0.065011712,0.027459584,-1.10821376,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309642,0.706239011,0.808070772,0.030581126,2.307,2.776,6.182,0.0,-0.000637534208
171007993266023.0,01:05:0A0D,-0.065011712,0.027459584,-1.10821376,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309642,0.706239011,0.808070772,0.030581126,2.308,2.779,6.184,0.0,0.000733036391
171008233308160.0,01:05:0A0D,-0.065142784,0.027459584,-1.107820544,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015311384,0.706241076,0.8080691,0.030576733,2.308,2.779,6.184,0.0,0.000240042137
171008552075264.0,01:05:0A0D,-0.065011712,0.027590656,-1.108279296,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015311384,0.706241076,0.8080691,0.030576733,2.308,2.779,6.184,0.0,0.000318767104
171007897763840.0,01:05:0A0D,-0.065011712,0.027590656,-1.108279296,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015311487,0.706240398,0.808069638,0.03057814,2.308,2.779,6.184,0.0,-0.000654311424
171008632235976.0,01:05:0A0D,-0.065011712,0.027590656,-1.108279296,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015311487,0.706240398,0.808069638,0.03057814,2.308,2.781,6.185,0.0,0.000734472136
171008870842368.0,01:05:0A0D,-0.065142784,0.02719744,-1.10788608,0.01245184,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309345,0.706242463,0.808067937,0.030576462,2.308,2.781,6.185,0.0,0.000238606392
171009189609472.0,01:05:0A0D,-0.065273856,0.027328512,-1.107427328,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309345,0.706242463,0.808067937,0.030576462,2.308,2.781,6.185,0.0,0.000318767104
171008552075264.0,01:05:0A0D,-0.065273856,0.027328512,-1.107427328,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309607,0.706241791,0.808068472,0.030577687,2.308,2.781,6.185,0.0,-0.000637534208
171009271205295.0,01:05:0A0D,-0.065273856,0.027328512,-1.107427328,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015309607,0.706241791,0.808068472,0.030577687,2.309,2.782,6.186,0.0,0.000719130031
171009508376576.0,01:05:0A0D,-0.065536,0.027656192,-1.108082688,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015306507,0.706243913,0.808066664,0.030578011,2.309,2.782,6.186,0.0,0.000237171281
171009827143680.0,01:05:0A0D,-0.065798144,0.02752512,-1.107165184,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015306507,0.706243913,0.808066664,0.030578011,2.309,2.782,6.186,0.0,0.000318767104
171009189609472.0,01:05:0A0D,-0.065798144,0.02752512,-1.107165184,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.0153079,0.706243194,0.808067304,0.030577039,2.309,2.782,6.186,0.0,-0.000637534208
171009910190038.0,01:05:0A0D,-0.065798144,0.02752512,-1.107165184,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.0153079,0.706243194,0.808067304,0.030577039,2.311,2.782,6.188,0.0,0.000720580566
171010145910784.0,01:05:0A0D,-0.065601536,0.027459584,-1.107034112,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015304184,0.706245309,0.808065351,0.030581622,2.311,2.782,6.188,0.0,0.000235720746
171010464677888.0,01:05:0A0D,-0.065339392,0.027656192,-1.107034112,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015304184,0.706245309,0.808065351,0.030581622,2.311,2.782,6.188,0.0,0.000318767104
171009827143680.0,01:05:0A0D,-0.065339392,0.027656192,-1.107034112,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015305051,0.706244611,0.808066018,0.030579702,2.311,2.782,6.188,0.0,-0.000637534208
171010549167183.0,01:05:0A0D,-0.065339392,0.027656192,-1.107034112,0.01179648,0.00589824,0.0131072,20.054016,-14.548992,0.65536,-0.015305051,0.706244611,0.808066018,0.030579702,2.311,2.781,6.186,0.0,0.000722023503
171010783444992.0,01:05:0A0D,-0.065273856,0.02752512,-1.107492864,0.01179648,0.00589824,0.0131072,42.729472,-3.407872,-33.292288,-0.015301464,0.706246714,0.808064056,0.030584752,10.546,4.167,4.815,0.0,0.000234277809
171011102212096.0,01:05:0A0D,-0.065667072,0.02752512,-1.107492864,0.01179648,0.00589824,0.0131072,42.729472,-3.407872,-33.292288,-0.015301464,0.706246714,0.808064056,0.030584752,10.546,4.167,4.815,0.0,0.000318767104
171010464677888.0,01:05:0A0D,-0.065667072,0.02752512,-1.107492864,0.01179648,0.00589824,0.0131072,42.729472,-3.407872,-33.292288,-0.015303132,0.706246015,0.808064695,0.030583214,10.546,4.167,4.815,0.0,-0.000637534208
171011188142166.0,01:05:0A0D,-0.065667072,0.02752512,-1.107492864,0.01179648,0.00589824,0.0131072,42.729472,-3.407872,-33.292288,-0.015303132,0.706246015,0.808064695,0.030583214,2.31,2.781,6.185,0.0,0.000723464278
171011420979200.0,01:05:0A0D,-0.065798144,0.027918336,-1.106509824,0.01179648,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.0152988,0.706248127,0.808062763,0.030587668,2.31,2.781,6.185,0.0,0.000232837034
171011739746304.0,01:05:0A0D,-0.065929216,0.0278528,-1.10624768,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.0152988,0.706248127,0.808062763,0.030587668,2.31,2.781,6.185,0.0,0.000318767104
171011102212096.0,01:05:0A0D,-0.065929216,0.0278528,-1.10624768,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.01529985,0.706247424,0.808063421,0.030585968,2.31,2.781,6.185,0.0,-0.000637534208
171011827108798.0,01:05:0A0D,-0.065929216,0.0278528,-1.10624768,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.01529985,0.706247424,0.808063421,0.030585968,2.308,2.782,6.185,0.0,0.000724896702
171012058513408.0,01:05:0A0D,-0.06619136,0.027721728,-1.106378752,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.015300249,0.706249396,0.808061594,0.030588501,2.308,2.782,6.185,0.0,0.00023140461
171012377280512.0,01:05:0A0D,-0.066453504,0.027656192,-1.106051072,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.015300249,0.706249396,0.808061594,0.030588501,2.308,2.782,6.185,0.0,0.000318767104
171011739746304.0,01:05:0A0D,-0.066453504,0.027656192,-1.106051072,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.015299385,0.706248761,0.808062183,0.030588036,2.308,2.782,6.185,0.0,-0.000637534208
171012466083001.0,01:05:0A0D,-0.066453504,0.027656192,-1.106051072,0.01245184,0.00589824,0.0131072,11.534336,-14.41792,-2.883584,-0.015299385,0.706248761,0.808062183,0.030588036,2.308,2.782,6.184,0.0,0.000726336697
