elapsed_time,ax,ay,az,gx,gy,gz,mx,my,mz
4.137,-0.6964111328125,0.2447509765625,-1.3560791015625,-165.8935546875,-196.59423828125,-47.42431640625,22.74169921875,30.1025390625,-6.70166015625
4.138,-0.6964111328125,0.2447509765625,-1.3560791015625,-67.68798828125,-529.6630859375,298.40087890625,22.74169921875,30.1025390625,-6.70166015625
4.165,-0.6964111328125,0.2447509765625,-1.3560791015625,-67.68798828125,-529.6630859375,298.40087890625,22.74169921875,30.1025390625,-6.70166015625
4.182,0.192626953125,-0.0108642578125,-1.634765625,-67.68798828125,-529.6630859375,298.40087890625,-5.029296875,20.54443359375,-23.779296875
4.183,0.192626953125,-0.0108642578125,-1.634765625,-52.734375,-538.75732421875,278.38134765625,-5.029296875,20.54443359375,-23.779296875
4.204,0.192626953125,-0.0108642578125,-1.634765625,-52.734375,-538.75732421875,278.38134765625,-5.029296875,20.54443359375,-23.779296875
4.227,0.192626953125,-0.0108642578125,-1.634765625,-52.734375,-538.75732421875,278.38134765625,-25.42724609375,19.62890625,-19.15283203125
4.228,0.3031005859375,0.073974609375,-0.3026123046875,-65.4296875,-536.56005859375,238.6474609375,-25.42724609375,19.62890625,-19.15283203125
4.272,1.498291015625,0.1768798828125,-0.9613037109375,-65.4296875,-536.56005859375,238.6474609375,-39.990234375,22.88818359375,-5.45654296875
4.28,1.498291015625,0.1768798828125,-0.9613037109375,-65.4296875,-536.56005859375,238.6474609375,-39.990234375,22.88818359375,-5.45654296875
4.316,1.498291015625,0.1768798828125,-0.9613037109375,-65.4296875,-536.56005859375,238.6474609375,-39.990234375,22.88818359375,-5.45654296875
4.317,1.498291015625,0.1768798828125,-0.9613037109375,-45.83740234375,-573.974609375,231.4453125,-44.287109375,29.74853515625,15.9423828125
4.318,0.4320068359375,0.1390380859375,0.1282958984375,-45.83740234375,-573.974609375,231.4453125,-44.287109375,29.74853515625,15.9423828125
4.387,0.4320068359375,0.1390380859375,0.1282958984375,-45.83740234375,-573.974609375,231.4453125,-44.287109375,29.74853515625,15.9423828125
4.395,0.4320068359375,0.1390380859375,0.1282958984375,-45.83740234375,-573.974609375,231.4453125,-44.287109375,29.74853515625,15.9423828125
4.407,0.4320068359375,0.1390380859375,0.1282958984375,-34.11865234375,-543.27392578125,215.8203125,-33.60595703125,36.19384765625,33.06884765625
4.408,1.3067626953125,0.977783203125,1.0693359375,9.21630859375,-540.8935546875,209.65576171875,-33.60595703125,36.19384765625,33.06884765625
4.452,-0.0516357421875,1.0264892578125,1.384033203125,25.20751953125,-502.8076171875,234.0087890625,-12.40234375,39.90478515625,44.12841796875
4.47,-0.0516357421875,1.0264892578125,1.384033203125,25.20751953125,-502.8076171875,234.0087890625,-12.40234375,39.90478515625,44.12841796875
4.497,-0.0516357421875,1.0264892578125,1.384033203125,25.20751953125,-502.8076171875,234.0087890625,12.0361328125,38.2080078125,43.84765625
4.499,-0.3770751953125,0.49853515625,0.6148681640625,20.93505859375,-467.10205078125,217.1630859375,12.0361328125,38.2080078125,43.84765625
4.54,-0.3770751953125,0.49853515625,0.6148681640625,20.93505859375,-467.10205078125,217.1630859375,12.0361328125,38.2080078125,43.84765625
4.542,-0.40673828125,0.27587890625,0.2391357421875,20.93505859375,-467.10205078125,217.1630859375,31.04248046875,32.373046875,32.71484375
4.543,-0.40673828125,0.27587890625,0.2391357421875,16.17431640625,-453.369140625,218.994140625,31.04248046875,32.373046875,32.71484375
4.582,-0.40673828125,0.27587890625,0.2391357421875,16.17431640625,-453.369140625,218.994140625,31.04248046875,32.373046875,32.71484375
4.587,-1.290283203125,0.369140625,0.231689453125,16.17431640625,-453.369140625,218.994140625,43.408203125,24.072265625,16.24755859375
4.588,-1.290283203125,0.369140625,0.231689453125,12.39013671875,-449.462890625,221.37451171875,43.408203125,24.072265625,16.24755859375
4.612,-1.290283203125,0.369140625,0.231689453125,12.39013671875,-449.462890625,221.37451171875,43.408203125,24.072265625,16.24755859375
4.632,-1.18212890625,0.0543212890625,-0.4075927734375,4.08935546875,-442.87109375,222.47314453125,44.68994140625,15.51513671875,-1.06201171875
4.678,-0.3997802734375,-0.0517578125,-0.3079833984375,4.08935546875,-442.87109375,222.47314453125,35.09521484375,6.5185546875,-17.2119140625
4.679,-0.3997802734375,-0.0517578125,-0.3079833984375,-3.90625,-436.34033203125,218.75,35.09521484375,6.5185546875,-17.2119140625
4.691,-0.3997802734375,-0.0517578125,-0.3079833984375,-3.90625,-436.34033203125,218.75,35.09521484375,6.5185546875,-17.2119140625
4.694,-0.3997802734375,-0.0517578125,-0.3079833984375,-3.90625,-436.34033203125,218.75,35.09521484375,6.5185546875,-17.2119140625
4.722,-0.190673828125,-0.195068359375,-0.59375,-3.90625,-436.34033203125,218.75,17.93212890625,2.7587890625,-27.13623046875
4.723,-0.190673828125,-0.195068359375,-0.59375,-11.23046875,-439.63623046875,212.890625,17.93212890625,2.7587890625,-27.13623046875
4.767,-0.190673828125,-0.195068359375,-0.59375,-11.23046875,-439.63623046875,212.890625,-4.23583984375,0.5126953125,-28.5400390625
4.768,-0.016845703125,-0.3883056640625,-1.299072265625,-11.23046875,-439.63623046875,212.890625,-4.23583984375,0.5126953125,-28.5400390625
4.769,-0.016845703125,-0.3883056640625,-1.299072265625,-15.44189453125,-452.392578125,212.58544921875,-4.23583984375,0.5126953125,-28.5400390625
4.812,0.078125,-0.4132080078125,-1.3404541015625,-17.51708984375,-459.47265625,203.55224609375,-4.23583984375,0.5126953125,-28.5400390625
4.813,0.078125,-0.4132080078125,-1.3404541015625,-17.51708984375,-459.47265625,203.55224609375,-25.06103515625,2.099609375,-23.76708984375
4.874,0.078125,-0.4132080078125,-1.3404541015625,-17.51708984375,-459.47265625,203.55224609375,-25.06103515625,2.099609375,-23.76708984375
4.882,0.078125,-0.4132080078125,-1.3404541015625,-17.51708984375,-459.47265625,203.55224609375,-25.06103515625,2.099609375,-23.76708984375
4.912,0.5494384765625,-0.2513427734375,-0.7257080078125,-17.51708984375,-459.47265625,203.55224609375,-25.06103515625,2.099609375,-23.76708984375
4.913,0.760009765625,-0.11279296875,-0.4285888671875,-15.19775390625,-466.552734375,196.1669921875,-40.6982421875,6.8603515625,-9.3505859375
4.916,0.760009765625,-0.11279296875,-0.4285888671875,-15.19775390625,-466.552734375,196.1669921875,-40.6982421875,6.8603515625,-9.3505859375
4.946,0.760009765625,-0.11279296875,-0.4285888671875,-10.7421875,-477.294921875,195.37353515625,-40.6982421875,6.8603515625,-9.3505859375
4.947,1.4508056640625,0.1138916015625,0.5068359375,-10.7421875,-477.294921875,195.37353515625,-42.51708984375,19.39697265625,22.4853515625
4.986,1.4508056640625,0.1138916015625,0.5068359375,-10.7421875,-477.294921875,195.37353515625,-42.51708984375,19.39697265625,22.4853515625
4.992,-0.12646484375,3.99951171875,-1.3634033203125,-3.7841796875,-452.2705078125,200.3173828125,-30.2978515625,24.25537109375,36.12060546875
5.032,-0.12646484375,3.99951171875,-1.3634033203125,-3.7841796875,-452.2705078125,200.3173828125,-30.2978515625,24.25537109375,36.12060546875
5.082,-0.12646484375,3.99951171875,-1.3634033203125,-61.46240234375,-450.50048828125,102.5390625,-30.2978515625,24.25537109375,36.12060546875
5.083,-0.0069580078125,0.2056884765625,0.1663818359375,-175.59814453125,-274.2919921875,-26.67236328125,-16.39404296875,31.5185546875,43.4326171875
5.101,-0.0069580078125,0.2056884765625,0.1663818359375,-175.59814453125,-274.2919921875,-26.67236328125,-16.39404296875,31.5185546875,43.4326171875
5.105,-0.0069580078125,0.2056884765625,0.1663818359375,-175.59814453125,-274.2919921875,-26.67236328125,-16.39404296875,31.5185546875,43.4326171875
