network_time,device_id,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp,elapsed_time
170701294141440.0,01:05:09CE,1.007812608,-0.000720896,-0.373817344,-0.40763392,0.18939904,-0.03735552,21.233664,-14.41792,1.835008,0.605784536,0.287475849,0.801161026,-0.247881517,2.334,2.882,6.172,0.0,5.0421711e-05
170701612908544.0,01:05:09CE,1.007484928,0.003473408,-0.371523584,-0.41222144,0.17760256,-0.03538944,21.233664,-14.41792,1.835008,0.606723676,0.286497756,0.801234555,-0.246475365,2.334,2.882,6.172,0.0,0.000318767104
170701882699629.0,01:05:09CE,-0.063963136,0.0262144,-1.108606976,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015216924,0.706227346,0.808083554,0.030559018,10.312,3.844,4.537,0.0,0.000269791085
170701931675648.0,01:05:09CE,1.006239744,0.006815744,-0.36896768,-0.41811968,0.16908288,-0.03211264,21.233664,-14.41792,1.835008,0.607639807,0.285504743,0.801333651,-0.245044467,10.312,3.844,4.537,0.0,4.8976019e-05
170702250442752.0,01:05:09CE,1.004929024,0.008585216,-0.36438016,-0.42401792,0.16449536,-0.02818048,21.233664,-14.41792,1.835008,0.608544667,0.284489676,0.801449536,-0.2435963,10.312,3.844,4.537,0.0,0.000318767104
170702521693544.0,01:05:09CE,-0.063700992,0.026345472,-1.108279296,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015213709,0.706228973,0.808082367,0.030554393,10.317,3.848,4.539,0.0,0.000271250792
170702569209856.0,01:05:09CE,1.004797952,0.010223616,-0.360644608,-0.42860544,0.1605632,-0.02424832,21.233664,-14.41792,1.835008,0.609440747,0.283452619,0.801577637,-0.242139178,10.317,3.848,4.539,0.0,4.7516312e-05
170702887976960.0,01:05:09CE,1.005912064,0.012255232,-0.357367808,-0.43188224,0.15859712,-0.02097152,21.233664,-14.41792,1.835008,0.610332835,0.282397095,0.801711545,-0.240677817,10.317,3.848,4.539,0.0,0.000318767104
170703160662633.0,01:05:09CE,-0.063832064,0.026411008,-1.108279296,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015211572,0.706230499,0.808081168,0.030551907,10.321,3.857,4.542,0.0,0.000272685673
170703206744064.0,01:05:09CE,1.0092544,0.013565952,-0.354615296,-0.4358144,0.15990784,-0.01572864,21.233664,-14.41792,1.835008,0.611230488,0.281312383,0.801845926,-0.239217995,10.321,3.857,4.542,0.0,4.6081431e-05
