network_time,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp
150276442947584.0,1.0534912,1.157300224,0.090636288,-1.46407424,0.6422528,6.94747136,1.572864,0.786432,19.398656,-0.695004325,-0.69388827,-0.259138959,0.348219125,5.326,6.797,6.204,0.0
150276761714688.0,1.035403264,1.126367232,0.065601536,-1.47652608,0.56950784,6.9632,1.572864,0.786432,19.398656,-0.689610374,-0.681439399,-0.278931066,0.36769123,5.326,6.797,6.204,0.0
150276973859968.0,1.035403264,1.126367232,0.065601536,-1.47652608,0.56950784,6.9632,1.572864,0.786432,19.398656,-0.689610374,-0.681439399,-0.278931066,0.36769123,5.31,6.784,6.205,0.0
150277080481792.0,0.916652032,1.071054848,0.016187392,-1.47980288,0.52166656,6.97171968,1.572864,0.786432,19.398656,-0.683588284,-0.668573006,-0.298577541,0.386639558,5.31,6.784,6.205,0.0
150277399248896.0,0.74186752,0.974389248,-0.023003136,-1.46997248,0.49676288,6.98155008,1.572864,0.786432,19.398656,-0.676943245,-0.655349286,-0.317951211,0.405084788,5.31,6.784,6.205,0.0
150277612843346.0,0.74186752,0.974389248,-0.023003136,-1.46997248,0.49676288,6.98155008,1.572864,0.786432,19.398656,-0.676943245,-0.655349286,-0.317951211,0.405084788,5.304,6.766,6.207,0.0
150277718016000.0,0.552730624,0.830537728,-0.030736384,-1.45293312,0.49217536,6.99727872,1.572864,0.786432,19.398656,-0.66969575,-0.641730527,-0.337004282,0.42313018,5.304,6.766,6.207,0.0
150278036783104.0,0.409075712,0.672202752,-0.015794176,-1.4385152,0.50659328,6.995968,1.572864,0.786432,19.398656,-0.661923838,-0.627629949,-0.355679375,0.44085277,5.304,6.766,6.207,0.0
150278251807823.0,0.409075712,0.672202752,-0.015794176,-1.4385152,0.50659328,6.995968,1.572864,0.786432,19.398656,-0.661923838,-0.627629949,-0.355679375,0.44085277,5.292,6.75,6.211,0.0
150278355550208.0,0.34209792,0.529268736,-0.003014656,-1.4319616,0.52363264,6.97696256,1.572864,0.786432,19.398656,-0.653675377,-0.612989117,-0.373982003,0.458270452,5.292,6.75,6.211,0.0
150278674317312.0,0.365101056,0.420937728,-0.002359296,-1.43261696,0.53149696,6.95926784,1.572864,0.786432,19.398656,-0.644922427,-0.597794156,-0.391989563,0.475376582,5.292,6.75,6.211,0.0
150278890778573.0,0.365101056,0.420937728,-0.002359296,-1.43261696,0.53149696,6.95926784,1.572864,0.786432,19.398656,-0.644922427,-0.597794156,-0.391989563,0.475376582,5.279,6.744,6.218,0.0
150278993084416.0,0.448528384,0.357695488,-0.013631488,-1.43720448,0.52887552,6.9566464,1.572864,0.786432,19.398656,-0.635600331,-0.582053843,-0.409787778,0.492159551,5.279,6.744,6.218,0.0
150279311851520.0,0.571604992,0.328138752,-0.006291456,-1.43065088,0.52887552,6.96188928,1.572864,0.786432,19.398656,-0.625670351,-0.565826226,-0.427338784,0.508606292,5.279,6.744,6.218,0.0
150279529763430.0,0.571604992,0.328138752,-0.006291456,-1.43065088,0.52887552,6.96188928,1.572864,0.786432,19.398656,-0.625670351,-0.565826226,-0.427338784,0.508606292,5.273,6.732,6.226,0.0
150279630618624.0,0.730595328,0.31424512,0.026804224,-1.41950976,0.5439488,6.95730176,1.572864,0.786432,19.398656,-0.615209377,-0.549127211,-0.444513431,0.524696141,5.273,6.732,6.226,0.0
150279949385728.0,0.913506304,0.29720576,0.082444288,-1.41623296,0.56950784,6.94222848,1.572864,0.786432,19.398656,-0.604322541,-0.531942242,-0.461225408,0.540392767,5.273,6.732,6.226,0.0
150280168751025.0,0.913506304,0.29720576,0.082444288,-1.41623296,0.56950784,6.94222848,1.572864,0.786432,19.398656,-0.604322541,-0.531942242,-0.461225408,0.540392767,5.266,6.725,6.235,0.0
150280268152832.0,1.094254592,0.255197184,0.131792896,-1.41819904,0.57540608,6.93174272,1.572864,0.786432,19.398656,-0.593011729,-0.514299353,-0.477504822,0.555647292,5.266,6.725,6.235,0.0
150280586919936.0,1.241645056,0.178323456,0.151846912,-1.41950976,0.55771136,6.92518912,37.486592,5.767168,20.185088,-0.581219615,-0.496266897,-0.49341385,0.570409678,5.266,6.725,6.235,0.0
150280807714922.0,1.241645056,0.178323456,0.151846912,-1.41950976,0.55771136,6.92518912,37.486592,5.767168,20.185088,-0.581219615,-0.496266897,-0.49341385,0.570409678,5.258,6.722,6.245,0.0
150280905687040.0,1.31956736,0.071565312,0.161742848,-1.41754368,0.54132736,6.91470336,37.486592,5.767168,20.185088,-0.568924709,-0.477886695,-0.508960065,0.584662413,5.258,6.722,6.245,0.0
150281224454144.0,1.315504128,-0.03702784,0.171245568,-1.42475264,0.52822016,6.89504256,37.486592,5.767168,20.185088,-0.556169093,-0.459147296,-0.524144797,0.598375664,5.258,6.722,6.245,0.0
150281446695453.0,1.315504128,-0.03702784,0.171245568,-1.42475264,0.52822016,6.89504256,37.486592,5.767168,20.185088,-0.556169093,-0.459147296,-0.524144797,0.598375664,5.244,6.722,6.257,0.0
150281543221248.0,1.235288064,-0.118358016,0.17334272,-1.44310272,0.49938432,6.87407104,37.486592,5.767168,20.185088,-0.542963145,-0.440067861,-0.539005375,0.611494897,5.244,6.722,6.257,0.0
150281861988352.0,1.097990144,-0.1490944,0.146341888,-1.45555456,0.45809664,6.85572096,37.486592,5.767168,20.185088,-0.529289956,-0.420717619,-0.553527464,0.624001343,5.244,6.722,6.257,0.0
150282085671007.0,1.097990144,-0.1490944,0.146341888,-1.45555456,0.45809664,6.85572096,37.486592,5.767168,20.185088,-0.529289956,-0.420717619,-0.553527464,0.624001343,5.229,6.718,6.268,0.0
150282180755456.0,0.92438528,-0.122945536,0.11272192,-1.4516224,0.43515904,6.83933696,37.486592,5.767168,20.185088,-0.515180936,-0.401150864,-0.567616558,0.635924156,5.229,6.718,6.268,0.0
150282499522560.0,0.746192896,-0.050855936,0.081854464,-1.45031168,0.43122688,6.83147264,37.486592,5.767168,20.185088,-0.500707084,-0.381345884,-0.581218752,0.647282007,5.229,6.718,6.268,0.0
150282724640292.0,0.746192896,-0.050855936,0.081854464,-1.45031168,0.43122688,6.83147264,37.486592,5.767168,20.185088,-0.500707084,-0.381345884,-0.581218752,0.647282007,5.214,6.715,6.279,0.0
150282818289664.0,0.588251136,0.02654208,0.057147392,-1.45293312,0.43712512,6.8386816,37.486592,5.767168,20.185088,-0.485899038,-0.361272935,-0.594317726,0.658097207,5.214,6.715,6.279,0.0
150283137056768.0,0.49283072,0.07503872,0.039780352,-1.44769024,0.45613056,6.83999232,37.486592,5.767168,20.185088,-0.47080025,-0.340930404,-0.606855711,0.668401999,5.214,6.715,6.279,0.0
150283363602060.0,0.49283072,0.07503872,0.039780352,-1.44769024,0.45613056,6.83999232,37.486592,5.767168,20.185088,-0.47080025,-0.340930404,-0.606855711,0.668401999,5.201,6.717,6.291,0.0
150283455823872.0,0.4538368,0.069599232,0.02883584,-1.44375808,0.47579136,6.8288512,37.486592,5.767168,20.185088,-0.455441505,-0.320340662,-0.618832717,0.678175838,5.201,6.717,6.291,0.0
150283774590976.0,0.454426624,0.01867776,0.01343488,-1.44900096,0.47316992,6.80001536,37.486592,5.767168,20.185088,-0.439806631,-0.299572139,-0.630319089,0.687347081,5.201,6.717,6.291,0.0
150284002577290.0,0.454426624,0.01867776,0.01343488,-1.44900096,0.47316992,6.80001536,37.486592,5.767168,20.185088,-0.439806631,-0.299572139,-0.630319089,0.687347081,5.191,6.711,6.301,0.0
150284093358080.0,0.4472832,-0.06193152,-0.001769472,-1.46079744,0.442368,6.77511168,37.486592,5.767168,20.185088,-0.42380374,-0.278679911,-0.641416022,0.695869878,5.191,6.711,6.301,0.0
150284412125184.0,0.42139648,-0.17235968,0.002162688,-1.45227776,0.42532864,6.7698688,37.486592,5.767168,20.185088,-0.40737341,-0.257591115,-0.652073272,0.703857708,5.191,6.711,6.301,0.0
150284641544175.0,0.42139648,-0.17235968,0.002162688,-1.45227776,0.42532864,6.7698688,37.486592,5.767168,20.185088,-0.40737341,-0.257591115,-0.652073272,0.703857708,5.177,6.712,6.311,0.0
150284730892288.0,0.415956992,-0.300417024,0.028114944,-1.43720448,0.45613056,6.77707776,37.486592,5.767168,20.185088,-0.390589062,-0.236107616,-0.662183056,0.711427074,5.177,6.712,6.311,0.0
150285049659392.0,0.46727168,-0.4603904,0.044367872,-1.43327232,0.49741824,6.7764224,37.486592,5.767168,20.185088,-0.373539394,-0.214213035,-0.671710464,0.718545511,5.177,6.712,6.311,0.0
150285280540069.0,0.46727168,-0.4603904,0.044367872,-1.43327232,0.49741824,6.7764224,37.486592,5.767168,20.185088,-0.373539394,-0.214213035,-0.671710464,0.718545511,5.169,6.712,6.319,0.0
150285368426496.0,0.569049088,-0.633995264,0.035586048,-1.42934016,0.52232192,6.74234368,37.486592,5.767168,20.185088,-0.356307432,-0.192106744,-0.680653528,0.725101572,5.169,6.712,6.319,0.0
150285687193600.0,0.660340736,-0.844496896,0.025100288,-1.40771328,0.50987008,6.67549696,37.486592,5.767168,20.185088,-0.338924891,-0.170106974,-0.68901262,0.731010703,5.169,6.712,6.319,0.0
150285919511414.0,0.660340736,-0.844496896,0.025100288,-1.40771328,0.50987008,6.67549696,37.486592,5.767168,20.185088,-0.338924891,-0.170106974,-0.68901262,0.731010703,5.171,6.705,6.327,0.0
150286005960704.0,0.700841984,-1.05316352,0.034144256,-1.37822208,0.49676288,6.59685376,37.486592,5.767168,20.185088,-0.321432183,-0.148263856,-0.696772952,0.736293513,5.171,6.705,6.327,0.0
150286324727808.0,0.675151872,-1.275265024,0.074973184,-1.36052736,0.50593792,6.58112512,37.486592,5.767168,20.185088,-0.303728278,-0.126301639,-0.703952973,0.741059203,5.171,6.705,6.327,0.0
150286558482135.0,0.675151872,-1.275265024,0.074973184,-1.36052736,0.50593792,6.58112512,37.486592,5.767168,20.185088,-0.303728278,-0.126301639,-0.703952973,0.741059203,5.166,6.702,6.334,0.0
150286643494912.0,0.620036096,-1.498546176,0.133824512,-1.3795328,0.52232192,6.63027712,37.486592,5.767168,20.185088,-0.285639092,-0.103914372,-0.710635224,0.745339649,5.166,6.702,6.334,0.0
150286962262016.0,0.550764544,-1.640300544,0.146210816,-1.41033472,0.5111808,6.651904,37.486592,5.767168,20.185088,-0.26717912,-0.08125763,-0.716823267,0.749065032,5.166,6.702,6.334,0.0
150287197451521.0,0.550764544,-1.640300544,0.146210816,-1.41033472,0.5111808,6.651904,37.486592,5.767168,20.185088,-0.26717912,-0.08125763,-0.716823267,0.749065032,5.155,6.701,6.34,0.0
150287281029120.0,0.499974144,-1.598160896,0.108396544,-1.41361152,0.49152,6.60537344,37.486592,5.767168,20.185088,-0.248561303,-0.058677255,-0.722449386,0.752171953,5.155,6.701,6.34,0.0
150287599796224.0,0.4685824,-1.369571328,0.09371648,-1.43130624,0.47644672,6.5765376,37.486592,5.767168,20.185088,-0.22986982,-0.036257085,-0.727596363,0.754566315,5.155,6.701,6.34,0.0
150287836439612.0,0.4685824,-1.369571328,0.09371648,-1.43130624,0.47644672,6.5765376,37.486592,5.767168,20.185088,-0.22986982,-0.036257085,-0.727596363,0.754566315,5.147,6.699,6.347,0.0
150287918563328.0,0.435355648,-1.012465664,0.065142784,-1.5040512,0.46989312,6.62110208,37.486592,5.767168,20.185088,-0.211035601,-0.013820405,-0.732385178,0.756178831,5.147,6.699,6.347,0.0
150288237330432.0,0.381353984,-0.61800448,0.058589184,-1.5106048,0.46989312,6.68336128,37.486592,5.767168,20.185088,-0.192039482,0.008612604,-0.73661772,0.757207038,5.147,6.699,6.347,0.0
150288475403803.0,0.381353984,-0.61800448,0.058589184,-1.5106048,0.46989312,6.68336128,37.486592,5.767168,20.185088,-0.192039482,0.008612604,-0.73661772,0.757207038,5.143,6.696,6.353,0.0
150288556097536.0,0.31883264,-0.28246016,0.072024064,-1.4811136,0.46596096,6.70564352,37.486592,5.767168,20.185088,-0.172954011,0.030936136,-0.740162684,0.757766831,5.143,6.696,6.353,0.0
150288874864640.0,0.2408448,-0.092143616,0.030081024,-1.48832256,0.44040192,6.68991488,36.70016,42.729472,11.79648,-0.15376753,0.053065276,-0.743141805,0.757760769,5.143,6.696,6.353,0.0
150289114391121.0,0.2408448,-0.092143616,0.030081024,-1.48832256,0.44040192,6.68991488,36.70016,42.729472,11.79648,-0.15376753,0.053065276,-0.743141805,0.757760769,5.141,6.693,6.359,0.0
150289193631744.0,0.149553152,-0.069074944,-0.039256064,-1.49225472,0.41091072,6.64797184,36.70016,42.729472,11.79648,-0.134451617,0.074990287,-0.745642462,0.757124852,5.141,6.693,6.359,0.0
150289512398848.0,0.059834368,-0.197066752,-0.073465856,-1.46669568,0.40763392,6.60668416,36.70016,42.729472,11.79648,-0.115038394,0.096832908,-0.74760199,0.755911585,5.141,6.693,6.359,0.0
150289753377130.0,0.059834368,-0.197066752,-0.073465856,-1.46669568,0.40763392,6.60668416,36.70016,42.729472,11.79648,-0.115038394,0.096832908,-0.74760199,0.755911585,5.14,6.684,6.363,0.0
150289831165952.0,-0.03538944,-0.453246976,-0.081133568,-1.44703488,0.41811968,6.58374656,36.70016,42.729472,11.79648,-0.095531193,0.118685924,-0.748977917,0.754149207,5.14,6.684,6.363,0.0
150290149933056.0,-0.167051264,-0.756416512,-0.106889216,-1.44572416,0.425984,6.54180352,36.70016,42.729472,11.79648,-0.076009165,0.140455154,-0.74979797,0.75181079,5.14,6.684,6.363,0.0
150290392360438.0,-0.167051264,-0.756416512,-0.106889216,-1.44572416,0.425984,6.54180352,36.70016,42.729472,11.79648,-0.076009165,0.140455154,-0.74979797,0.75181079,5.14,6.675,6.367,0.0
150290468700160.0,-0.310575104,-1.037041664,-0.099024896,-1.41492224,0.42991616,6.48413184,36.70016,42.729472,11.79648,-0.056530487,0.162063019,-0.749999697,0.748973857,5.14,6.675,6.367,0.0
150290787467264.0,-0.437518336,-1.288175616,-0.097714176,-1.40836864,0.425984,6.46643712,36.70016,42.729472,11.79648,-0.036979208,0.183563315,-0.749589005,0.745637226,5.14,6.675,6.367,0.0
150291031332866.0,-0.437518336,-1.288175616,-0.097714176,-1.40836864,0.425984,6.46643712,36.70016,42.729472,11.79648,-0.036979208,0.183563315,-0.749589005,0.745637226,5.142,6.672,6.371,0.0
150291106234368.0,-0.523042816,-1.472724992,-0.106561536,-1.43327232,0.43646976,6.46447104,36.70016,42.729472,11.79648,-0.017397025,0.204977636,-0.74866019,0.741694637,5.142,6.672,6.371,0.0
150291425001472.0,-0.54624256,-1.522335744,-0.099549184,-1.44375808,0.47382528,6.44808704,36.70016,42.729472,11.79648,0.001996704,0.226256241,-0.747209481,0.737159156,5.142,6.672,6.371,0.0
150291670297438.0,-0.54624256,-1.522335744,-0.099549184,-1.44375808,0.47382528,6.44808704,36.70016,42.729472,11.79648,0.001996704,0.226256241,-0.747209481,0.737159156,5.169,6.655,6.296,0.0
150291743768576.0,-0.499843072,-1.451884544,-0.088408064,-1.43982592,0.52494336,6.4487424,36.70016,42.729472,11.79648,0.021129183,0.247419657,-0.745189569,0.732086798,5.169,6.655,6.296,0.0
150292062535680.0,-0.388366336,-1.293811712,-0.051511296,-1.46669568,0.55574528,6.46316032,36.70016,42.729472,11.79648,0.04007995,0.268396507,-0.742706529,0.726405828,5.169,6.655,6.296,0.0
150292309275554.0,-0.388366336,-1.293811712,-0.051511296,-1.46669568,0.55574528,6.46316032,36.70016,42.729472,11.79648,0.04007995,0.268396507,-0.742706529,0.726405828,5.184,6.656,6.221,0.0
150292381302784.0,-0.293666816,-1.033306112,-0.061997056,-1.52895488,0.54853632,6.47233536,36.70016,42.729472,11.79648,0.058954067,0.2890113,-0.739863757,0.720083335,5.184,6.656,6.221,0.0
150292700069888.0,-0.235208704,-0.73105408,-0.067108864,-1.5335424,0.524288,6.47233536,36.70016,42.729472,11.79648,0.077807025,0.309306437,-0.736540332,0.713235892,5.184,6.656,6.221,0.0
150292948260345.0,-0.235208704,-0.73105408,-0.067108864,-1.5335424,0.524288,6.47233536,36.70016,42.729472,11.79648,0.077807025,0.309306437,-0.736540332,0.713235892,5.199,6.657,6.146,0.0
150293018836992.0,-0.226820096,-0.475922432,-0.096075776,-1.540096,0.49217536,6.47692288,36.70016,42.729472,11.79648,0.096774592,0.329357436,-0.73269788,0.705856697,5.199,6.657,6.146,0.0
150293337604096.0,-0.284557312,-0.320536576,-0.131596288,-1.540096,0.47316992,6.46381568,36.70016,42.729472,11.79648,0.115805433,0.349203349,-0.728341245,0.697915937,5.199,6.657,6.146,0.0
150293587234312.0,-0.284557312,-0.320536576,-0.131596288,-1.540096,0.47316992,6.46381568,36.70016,42.729472,11.79648,0.115805433,0.349203349,-0.728341245,0.697915937,5.209,6.661,6.071,0.0
150293656371200.0,-0.368377856,-0.274726912,-0.149815296,-1.54271744,0.4685824,6.44415488,36.70016,42.729472,11.79648,0.134853137,0.368869276,-0.723472065,0.689390864,5.209,6.661,6.071,0.0
150293975138304.0,-0.452067328,-0.348258304,-0.144637952,-1.5335424,0.46333952,6.44284416,36.70016,42.729472,11.79648,0.153892181,0.388338223,-0.718012821,0.680359988,5.209,6.661,6.071,0.0
150294226202553.0,-0.452067328,-0.348258304,-0.144637952,-1.5335424,0.46333952,6.44284416,36.70016,42.729472,11.79648,0.153892181,0.388338223,-0.718012821,0.680359988,5.227,6.662,5.995,0.0
150294293905408.0,-0.537985024,-0.479461376,-0.144244736,-1.53223168,0.46333952,6.43497984,36.70016,42.729472,11.79648,0.172785087,0.4074752,-0.712006154,0.670878539,5.227,6.662,5.995,0.0
150294612672512.0,-0.629276672,-0.61177856,-0.162594816,-1.54206208,0.46465024,6.4192512,36.70016,42.729472,11.79648,0.191446311,0.426183184,-0.705532943,0.660954592,5.227,6.662,5.995,0.0
150294865189915.0,-0.629276672,-0.61177856,-0.162594816,-1.54206208,0.46465024,6.4192512,36.70016,42.729472,11.79648,0.191446311,0.426183184,-0.705532943,0.660954592,5.242,6.662,5.919,0.0
150294931439616.0,-0.765394944,-0.715718656,-0.218169344,-1.55516928,0.44761088,6.40548864,36.70016,42.729472,11.79648,0.209907315,0.444400535,-0.698622921,0.650610944,5.242,6.662,5.919,0.0
150295250206720.0,-0.965148672,-0.733151232,-0.287899648,-1.55910144,0.42074112,6.37730816,36.70016,42.729472,11.79648,0.228166057,0.462115032,-0.691291578,0.639865145,5.242,6.662,5.919,0.0
150295504165116.0,-0.965148672,-0.733151232,-0.287899648,-1.55910144,0.42074112,6.37730816,36.70016,42.729472,11.79648,0.228166057,0.462115032,-0.691291578,0.639865145,5.259,6.653,5.841,0.0
150295568973824.0,-1.190199296,-0.684720128,-0.333447168,-1.55910144,0.41746432,6.36878848,36.70016,42.729472,11.79648,0.246304893,0.479535832,-0.683471878,0.628623083,5.259,6.653,5.841,0.0
150295887740928.0,-1.354039296,-0.629604352,-0.344195072,-1.55123712,0.4521984,6.38779392,36.70016,42.729472,11.79648,0.264338037,0.496860419,-0.675068157,0.616814082,5.259,6.653,5.841,0.0
150296143140079.0,-1.354039296,-0.629604352,-0.344195072,-1.55123712,0.4521984,6.38779392,36.70016,42.729472,11.79648,0.264338037,0.496860419,-0.675068157,0.616814082,5.278,6.645,5.764,0.0
150296223285248.0,-1.400963072,-0.592510976,-0.335085568,-1.54271744,0.51642368,6.3995904,36.70016,42.729472,11.79648,0.282105315,0.514060606,-0.666129994,0.604442403,5.278,6.645,5.764,0.0
150296542052352.0,-1.32972544,-0.561381376,-0.316342272,-1.53747456,0.56950784,6.38058496,36.70016,42.729472,11.79648,0.299448461,0.530924238,-0.65678702,0.591609995,5.278,6.645,5.764,0.0
150296782119739.0,-1.32972544,-0.561381376,-0.316342272,-1.53747456,0.56950784,6.38058496,36.70016,42.729472,11.79648,0.299448461,0.530924238,-0.65678702,0.591609995,5.286,6.647,5.687,0.0
150296860819456.0,-1.221984256,-0.59899904,-0.16646144,-1.53288704,0.51183616,6.28883456,3.2768,49.938432,6.946816,0.316403217,0.546943967,-0.647143639,0.578677729,5.286,6.647,5.687,0.0
150297179586560.0,-1.022099456,-0.389218304,-0.032047104,-1.46210816,0.11534336,5.80911104,3.2768,49.938432,6.946816,0.332815956,0.560274522,-0.637470644,0.567343529,5.286,6.647,5.687,0.0
150297421100374.0,-1.022099456,-0.389218304,-0.032047104,-1.46210816,0.11534336,5.80911104,3.2768,49.938432,6.946816,0.332815956,0.560274522,-0.637470644,0.567343529,5.287,6.644,5.609,0.0
150297498353664.0,-0.666107904,0.07634944,0.074121216,-1.3336576,-0.15269888,5.24419072,3.2768,49.938432,6.946816,0.34830738,0.57140063,-0.627977284,0.557448943,5.287,6.644,5.609,0.0
150297817120768.0,-0.290455552,0.364511232,0.57311232,-1.11017984,0.3375104,5.0266112,3.2768,49.938432,6.946816,0.361760913,0.583391711,-0.618667276,0.546768194,5.287,6.644,5.609,0.0
150443896340480.0,-0.495517696,-0.50364416,-0.762707968,-1.64364288,4.06847488,-0.6160384,3.2768,49.938432,6.946816,0.196951032,0.406202154,-0.941265614,0.251297926,5.287,6.644,5.609,0.0
150444215107584.0,-0.467075072,-0.430702592,-0.812843008,-1.68361984,4.04750336,-0.6520832,3.2768,49.938432,6.946816,0.183348809,0.406344963,-0.94708527,0.239202801,5.287,6.644,5.609,0.0
150444385543632.0,-0.467075072,-0.430702592,-0.812843008,-1.68361984,4.04750336,-0.6520832,3.2768,49.938432,6.946816,0.183348809,0.406344963,-0.94708527,0.239202801,7.116,5.448,7.555,0.0
150444533874688.0,-0.454950912,-0.329777152,-0.89030656,-1.7563648,4.01670144,-0.69599232,3.2768,49.938432,6.946816,0.169915591,0.406155544,-0.952727137,0.226713194,7.116,5.448,7.555,0.0
150444852641792.0,-0.46071808,-0.247922688,-0.985399296,-1.81469184,4.00162816,-0.69402624,3.2768,49.938432,6.946816,0.156649224,0.405850293,-0.958107509,0.213771054,7.116,5.448,7.555,0.0
150445024533883.0,-0.46071808,-0.247922688,-0.985399296,-1.81469184,4.00162816,-0.69402624,3.2768,49.938432,6.946816,0.156649224,0.405850293,-0.958107509,0.213771054,7.12,5.456,7.541,0.0
150445171408896.0,-0.472252416,-0.224854016,-1.049493504,-1.83959552,4.030464,-0.63832064,3.2768,49.938432,6.946816,0.143382422,0.405684463,-0.963125095,0.200432411,7.12,5.456,7.541,0.0
150445490176000.0,-0.462618624,-0.259588096,-1.069940736,-1.8546688,4.09010176,-0.56885248,3.2768,49.938432,6.946816,0.129975362,0.405705626,-0.967746754,0.186807582,7.12,5.456,7.541,0.0
150445663506477.0,-0.462618624,-0.259588096,-1.069940736,-1.8546688,4.09010176,-0.56885248,3.2768,49.938432,6.946816,0.129975362,0.405705626,-0.967746754,0.186807582,7.12,5.461,7.529,0.0
150445808943104.0,-0.411500544,-0.315293696,-1.068957696,-1.8808832,4.14973952,-0.52887552,3.2768,49.938432,6.946816,0.116369121,0.405757934,-0.972015722,0.172990362,7.12,5.461,7.529,0.0
150446127710208.0,-0.331415552,-0.358744064,-1.055391744,-1.90119936,4.18512896,-0.52822016,3.2768,49.938432,6.946816,0.10254912,0.405659975,-0.975978765,0.159093105,7.12,5.461,7.529,0.0
150446302473446.0,-0.331415552,-0.358744064,-1.055391744,-1.90119936,4.18512896,-0.52822016,3.2768,49.938432,6.946816,0.10254912,0.405659975,-0.975978765,0.159093105,7.123,5.471,7.518,0.0
150446446477312.0,-0.253362176,-0.374800384,-1.04005632,-1.92413696,4.18906112,-0.5439488,3.2768,49.938432,6.946816,0.08860178,0.405331334,-0.979649488,0.145136551,7.123,5.471,7.518,0.0
150446765244416.0,-0.204996608,-0.361037824,-1.037369344,-1.96018176,4.17071104,-0.55771136,3.2768,49.938432,6.946816,0.07466488,0.40477717,-0.983018218,0.131062142,7.123,5.471,7.518,0.0
150446941445436.0,-0.204996608,-0.361037824,-1.037369344,-1.96018176,4.17071104,-0.55771136,3.2768,49.938432,6.946816,0.07466488,0.40477717,-0.983018218,0.131062142,7.138,5.483,7.509,0.0
150447084011520.0,-0.188940288,-0.318636032,-1.0387456,-2.00409088,4.15367168,-0.56754176,3.2768,49.938432,6.946816,0.060819282,0.404028646,-0.986073647,0.116799546,7.138,5.483,7.509,0.0
150447402778624.0,-0.189005824,-0.256770048,-1.03317504,-2.02964992,4.15105024,-0.57737216,3.2768,49.938432,6.946816,0.047055995,0.403109642,-0.988802159,0.102372569,7.138,5.483,7.509,0.0
150447580435143.0,-0.189005824,-0.256770048,-1.03317504,-2.02964992,4.15105024,-0.57737216,3.2768,49.938432,6.946816,0.047055995,0.403109642,-0.988802159,0.102372569,7.143,5.488,7.499,0.0
150447721545728.0,-0.176422912,-0.188678144,-1.02432768,-2.03882496,4.1549824,-0.5799936,3.2768,49.938432,6.946816,0.033372382,0.402058182,-0.991183597,0.087818463,7.143,5.488,7.499,0.0
150448040312832.0,-0.139001856,-0.134807552,-1.019871232,-2.04210176,4.15629312,-0.56819712,3.2768,49.938432,6.946816,0.0197609,0.400927498,-0.993195597,0.073148188,7.143,5.488,7.499,0.0
150448219403655.0,-0.139001856,-0.134807552,-1.019871232,-2.04210176,4.15629312,-0.56819712,3.2768,49.938432,6.946816,0.0197609,0.400927498,-0.993195597,0.073148188,7.145,5.494,7.491,0.0
150448359079936.0,-0.081526784,-0.10846208,-1.010106368,-2.04210176,4.16415744,-0.54657024,3.2768,49.938432,6.946816,0.006141017,0.399750869,-0.994824387,0.058373555,7.145,5.494,7.491,0.0
150448677847040.0,-0.023003136,-0.111214592,-0.993591296,-2.03620352,4.1713664,-0.52625408,26.86976,45.481984,-31.064064,-0.00754687,0.398515362,-0.996068578,0.043559633,7.145,5.494,7.491,0.0
150448858400163.0,-0.023003136,-0.111214592,-0.993591296,-2.03620352,4.1713664,-0.52625408,26.86976,45.481984,-31.064064,-0.00754687,0.398515362,-0.996068578,0.043559633,7.15,5.501,7.483,0.0
150448996614144.0,0.024313856,-0.131923968,-0.981532672,-2.03685888,4.17071104,-0.5177344,26.86976,45.481984,-31.064064,-0.021282653,0.397169795,-0.996944451,0.02874836,7.15,5.501,7.483,0.0
150449315381248.0,0.059047936,-0.152567808,-0.98304,-2.0512768,4.16219136,-0.52166656,26.86976,45.481984,-31.064064,-0.035003583,0.395667732,-0.997471312,0.013938416,7.15,5.501,7.483,0.0
150449497362919.0,0.059047936,-0.152567808,-0.98304,-2.0512768,4.16219136,-0.52166656,26.86976,45.481984,-31.064064,-0.035003583,0.395667732,-0.997471312,0.013938416,7.155,5.507,7.475,0.0
150449634148352.0,0.084475904,-0.161480704,-0.985595904,-2.06241792,4.15039488,-0.53280768,26.86976,45.481984,-31.064064,-0.048674407,0.393986287,-0.997660465,-0.0008408,7.155,5.507,7.475,0.0
150449952915456.0,0.109903872,-0.147914752,-0.988545024,-2.07028224,4.14121984,-0.54657024,26.86976,45.481984,-31.064064,-0.062280843,0.392120069,-0.997517618,-0.015590165,7.155,5.507,7.475,0.0
150450136359629.0,0.109903872,-0.147914752,-0.988545024,-2.07028224,4.14121984,-0.54657024,26.86976,45.481984,-31.064064,-0.062280843,0.392120069,-0.997517618,-0.015590165,7.157,5.511,7.466,0.0
150450271682560.0,0.142671872,-0.11272192,-0.981925888,-2.08011264,4.14253056,-0.557056,26.86976,45.481984,-31.064064,-0.075841115,0.390083981,-0.997036547,-0.030368418,7.157,5.511,7.466,0.0
150450590449664.0,0.181927936,-0.06455296,-0.969080832,-2.08994304,4.145152,-0.5636096,26.86976,45.481984,-31.064064,-0.089355675,0.387891246,-0.996209334,-0.045215148,7.157,5.511,7.466,0.0
